OrderHash,Block,Action,Price,Quantity,OrderType,Subaccount
0xdd2481,28,EVENT_NEW,49949.9,9,SELL,6
0x34859650,28,EVENT_NEW,49982.25,2,SELL,7
0x344e84e7,28,EVENT_NEW,49989.96,3,SELL_CANCEL,8
0x350e4001,28,EVENT_NEW,50015.08,7,SELL,10
0x1a73c413,28,EVENT_NEW,50025.39,4,BUY_CANCEL,11
0x18217edc,28,EVENT_NEW,50019.33,7,BUY,12
0x1cc5ca28,28,EVENT_NEW,50022.78,4,SELL,13
0x2be91f22,28,EVENT_NEW,50000.63,9,SELL,14
0xacf7c21,28,EVENT_NEW,49994.58,1,BUY,16
0x1ec173c1,28,EVENT_NEW,49957.33,7,BUY_CANCEL,18
0x1701b79d,28,EVENT_NEW,50007.81,8,BUY,19
0x28cc5ba2,28,EVENT_NEW,49969.16,6,BUY,20
0x1f6ad89f,28,EVENT_NEW,49971.0,8,SELL,21
0x25f8274a,28,EVENT_NEW,50002.3,5,SELL,26
0x23b10306,28,EVENT_NEW,49979.07,5,SELL,27
0xd9c5fb,28,EVENT_NEW,49955.52,7,SELL,28
0x274452ba,28,EVENT_NEW,50020.65,10,BUY,30
0x203c4351,28,EVENT_NEW,50022.1,10,BUY_CANCEL,31
0x1363a139,28,EVENT_NEW,49994.95,4,BUY,32
0x26a6082e,28,EVENT_NEW,50026.05,5,SELL,33
0x24d6da57,28,EVENT_NEW,50032.86,5,BUY,34
0x2b204ac3,28,EVENT_NEW,49996.48,8,BUY,36
0xf617afd,28,EVENT_NEW,50015.11,4,BUY,39
0x37e3b560,28,EVENT_NEW,50033.97,8,BUY,40
0x1620cc17,28,EVENT_NEW,49962.46,1,SELL,41
0x2b5ec928,28,EVENT_NEW,49988.56,9,SELL,42
0x9f04ff4,28,EVENT_NEW,49963.45,4,BUY,43
0x65d6311,28,EVENT_NEW,49966.54,10,SELL,44
0x555df35,28,EVENT_NEW,49974.69,2,SELL_CANCEL,45
0x25f3e656,28,EVENT_NEW,49994.25,7,BUY,46
0x322e9cec,28,EVENT_NEW,49992.01,6,SELL,47
0xdff6cbc,28,EVENT_NEW,49952.59,10,SELL,48
0x2b5a4235,28,EVENT_NEW,49995.67,5,SELL,49
0x4242c71,28,EVENT_NEW,50005.38,7,BUY_CANCEL,50
0x3920816b,28,EVENT_NEW,49964.31,10,SELL,51
0x1be4b329,28,EVENT_NEW,49976.6,10,SELL,52
0x29a2ecfa,28,EVENT_NEW,50023.79,7,BUY,53
0xb8f4f65,28,EVENT_NEW,49980.87,2,SELL_CANCEL,54
0x6184fae,28,EVENT_NEW,50035.61,10,BUY,56
0xc49f0a3,28,EVENT_NEW,49965.2,10,SELL,57
0xc1b245,28,EVENT_NEW,49962.47,5,BUY,58
0x38c8f44e,28,EVENT_NEW,50042.29,1,BUY,59
0x10b4aa23,28,EVENT_NEW,50028.84,10,SELL,60
0x1f93f706,28,EVENT_NEW,49988.78,4,BUY,61
0x1a029b95,28,EVENT_NEW,50032.6,10,SELL_CANCEL,62
0x1c08bf71,28,EVENT_NEW,50041.97,1,BUY_CANCEL,63
0x37e0a868,28,EVENT_NEW,49994.96,2,BUY,64
0x2d11f23a,28,EVENT_NEW,50001.35,9,SELL,66
0x2e51fa13,28,EVENT_NEW,50027.66,2,SELL_CANCEL,67
0x13b60a5b,28,EVENT_NEW,50005.59,7,SELL_CANCEL,68
0x22687014,28,EVENT_NEW,49998.9,2,SELL,69
0x30d13c76,28,EVENT_NEW,50018.29,8,SELL_CANCEL,70
0xd6f63e2,28,EVENT_NEW,49979.15,1,BUY,72
0x348324d7,28,EVENT_NEW,49980.85,6,BUY,73
0x1454d7d8,28,EVENT_NEW,49976.75,5,SELL_CANCEL,74
0x2d9b5e9c,28,EVENT_NEW,49980.84,5,SELL,75
0x32e31b3c,28,EVENT_NEW,49989.57,5,BUY,77
0x305b6d18,28,EVENT_NEW,50011.77,9,SELL,78
0x24110c01,28,EVENT_NEW,50011.32,10,BUY,80
0x1c1c31b5,28,EVENT_NEW,50012.85,4,BUY,81
0x70b87da,28,EVENT_NEW,50002.91,5,SELL,82
0x32fc0bdc,28,EVENT_NEW,50027.18,10,SELL,83
0x2d209d1,28,EVENT_NEW,50034.0,10,BUY,89
0x6bc7b32,28,EVENT_NEW,49951.4,5,BUY,90
0x1c3da705,28,EVENT_NEW,50031.58,2,BUY,92
0x2964d0cd,28,EVENT_NEW,50013.19,7,SELL,93
0x1dc2bfc6,28,EVENT_NEW,50005.31,1,SELL_CANCEL,94
0xbe8219d,28,EVENT_NEW,50029.29,8,BUY,96
0x29f1a765,28,EVENT_NEW,49969.65,2,BUY,97
0x80d88f7,28,EVENT_NEW,49975.58,4,SELL,98
0x16edc17,29,EVENT_NEW,50009.44,10,BUY,0
0x2e18a808,29,EVENT_NEW,50007.24,3,BUY,1
0x1b3a8739,29,EVENT_NEW,49994.48,8,SELL,2
0xac02028,29,EVENT_NEW,50012.5,1,BUY,3
0x1b6d5082,29,EVENT_NEW,50032.18,9,SELL,4
0xaa8b19c,29,EVENT_NEW,50019.31,9,SELL,5
0x30fb7c7f,29,EVENT_NEW,50013.17,4,SELL_CANCEL,6
0x6bb9057,29,EVENT_NEW,49953.34,2,SELL,7
0x1537628,29,EVENT_NEW,49997.4,10,SELL_CANCEL,9
0x2a4faef4,29,EVENT_NEW,50010.72,1,BUY,10
0x1361386d,29,EVENT_NEW,50037.73,8,BUY,12
0x3a407012,29,EVENT_NEW,49951.6,8,SELL,13
0x18bafe6c,29,EVENT_NEW,49984.37,3,SELL,14
0x18f131a4,29,EVENT_NEW,50013.6,5,BUY_CANCEL,16
0x342b0e1b,29,EVENT_NEW,50014.21,6,SELL,17
0xba3362,29,EVENT_NEW,50042.4,2,BUY,20
0x37f9ad54,29,EVENT_NEW,50018.56,2,SELL,21
0x958ffcc,29,EVENT_NEW,50014.06,10,BUY,22
0x6125a31,29,EVENT_NEW,50014.43,8,BUY,23
0xfcb4a8c,29,EVENT_NEW,49996.57,7,SELL,24
0x10292d0e,29,EVENT_NEW,50009.94,8,BUY_CANCEL,25
0x1abd4ad8,29,EVENT_NEW,50005.26,3,BUY,29
0x2a79f5e2,29,EVENT_NEW,50029.63,9,BUY,30
0x21b56edf,29,EVENT_NEW,49963.52,7,BUY,33
0x13b6a84f,29,EVENT_NEW,49982.85,4,SELL,34
0x397958cd,29,EVENT_NEW,50033.82,2,BUY_CANCEL,35
0x2b79d3ab,29,EVENT_NEW,49955.65,7,BUY,36
0x32a265df,29,EVENT_NEW,49956.86,10,BUY_CANCEL,38
0x23bf673d,29,EVENT_NEW,49951.12,3,BUY,39
0x1d38c8b,29,EVENT_NEW,49987.28,9,BUY_CANCEL,40
0xe1fb48e,29,EVENT_NEW,50030.06,5,BUY_CANCEL,41
0x3b511e2,29,EVENT_NEW,49955.83,5,SELL_CANCEL,42
0x28895ab3,29,EVENT_NEW,50032.14,7,SELL_CANCEL,44
0x1b66e0bf,29,EVENT_NEW,50012.41,10,BUY_CANCEL,46
0x171870e8,29,EVENT_NEW,50014.8,5,BUY,47
0x38427e4f,29,EVENT_NEW,49972.04,1,SELL,49
0x2581c145,29,EVENT_NEW,49996.2,4,BUY,50
0x331691be,29,EVENT_NEW,50011.96,7,BUY,51
0x2d06af30,29,EVENT_NEW,50039.04,4,SELL,52
0x132059c6,29,EVENT_NEW,50005.79,6,SELL,53
0x1f3ead3e,29,EVENT_NEW,49971.45,6,SELL,54
0x4742055,29,EVENT_NEW,50035.1,4,SELL,55
0x101e26da,29,EVENT_NEW,49967.2,5,SELL,56
0xbefac3,29,EVENT_NEW,49977.16,6,BUY,58
0xc81e84e,29,EVENT_NEW,49956.12,8,BUY,59
0x20af91eb,29,EVENT_NEW,49995.82,4,BUY,60
0x3b103693,29,EVENT_NEW,49991.73,9,BUY,61
0x1546d5dd,29,EVENT_NEW,49961.19,9,SELL_CANCEL,62
0x2bc6644a,29,EVENT_NEW,49955.07,7,SELL,63
0x2d78f8dc,29,EVENT_NEW,49994.0,1,SELL,64
0xa5a96ff,29,EVENT_NEW,49986.82,10,SELL,65
0x120bc172,29,EVENT_NEW,50000.58,6,SELL,66
0xf50e67d,29,EVENT_NEW,49996.04,7,BUY,68
0x20d955a9,29,EVENT_NEW,49952.1,8,BUY,69
0xd491c7d,29,EVENT_NEW,50005.51,8,BUY,70
0x38b22651,29,EVENT_NEW,49988.72,5,SELL,71
0x3c1100e,29,EVENT_NEW,50026.3,6,SELL,72
0x5354231,29,EVENT_NEW,49969.92,3,SELL,73
0xbc967b6,29,EVENT_NEW,49952.05,2,SELL_CANCEL,74
0xb91bc30,29,EVENT_NEW,49956.14,6,BUY,75
0x74d3c60,29,EVENT_NEW,49964.82,7,SELL_CANCEL,76
0x17978bde,29,EVENT_NEW,50014.45,10,BUY,81
0x188f0a75,29,EVENT_NEW,49953.1,3,BUY,82
0x1553c2f9,29,EVENT_NEW,49989.66,3,BUY,84
0x27afe8e0,29,EVENT_NEW,49996.99,2,BUY_CANCEL,85
0x24acf8b5,29,EVENT_NEW,50025.04,5,SELL,87
0x3b6474d8,29,EVENT_NEW,49995.99,8,BUY,88
0x2c28252f,29,EVENT_NEW,50014.16,10,SELL_CANCEL,90
0x35625ce3,29,EVENT_NEW,49991.42,10,SELL,91
0x952375e,29,EVENT_NEW,49953.06,9,BUY,92
0x3626121f,29,EVENT_NEW,49990.4,2,BUY,94
0x15672982,29,EVENT_NEW,50045.22,9,SELL,95
0x1a12b4df,29,EVENT_NEW,50002.11,2,SELL,96
0x2cfef5c1,30,EVENT_NEW,50030.99,10,SELL_CANCEL,0
0x26f652c,30,EVENT_NEW,49999.63,1,BUY,1
0x2ec55bf,30,EVENT_NEW,49993.46,4,BUY,2
0xbd1563c,30,EVENT_NEW,49970.94,2,SELL,4
0x2b2a7144,30,EVENT_NEW,50033.54,5,BUY_CANCEL,6
0x12b47e1,30,EVENT_NEW,50040.85,6,BUY,7
0x384a503,30,EVENT_NEW,49955.29,3,BUY,8
0x1bb9cb70,30,EVENT_NEW,49955.1,3,BUY,10
0x28a0d79b,30,EVENT_NEW,49992.88,6,BUY,11
0x495cd3c,30,EVENT_NEW,50036.74,10,SELL,12
0xda0ce0b,30,EVENT_NEW,49958.42,5,SELL,13
0x375816d2,30,EVENT_NEW,50013.86,10,SELL,14
0x671751c,30,EVENT_NEW,50048.85,4,SELL,15
0x19838391,30,EVENT_NEW,50021.71,8,BUY_CANCEL,17
0x773a901,30,EVENT_NEW,50002.16,7,BUY_CANCEL,18
0x19b9d179,30,EVENT_NEW,49989.5,4,BUY,20
0x17dde4d4,30,EVENT_NEW,49986.98,6,SELL,21
0xbe528f0,30,EVENT_NEW,50018.86,5,BUY,23
0xa1d74c6,30,EVENT_NEW,50022.07,4,SELL,24
0x345e3649,30,EVENT_NEW,49968.36,4,SELL_CANCEL,25
0xbdfd0ea,30,EVENT_NEW,49993.88,2,BUY,26
0x2425cd5b,30,EVENT_NEW,49986.5,6,SELL,28
0x34a48e9d,30,EVENT_NEW,50010.69,7,SELL,29
0xc87dd29,30,EVENT_NEW,50001.25,5,SELL,31
0x249904dd,30,EVENT_NEW,50014.11,7,BUY,32
0x415529d,30,EVENT_NEW,50005.24,8,BUY,33
0x3616d8b5,30,EVENT_NEW,50015.33,1,SELL,34
0x2e7a2528,30,EVENT_NEW,50008.35,2,BUY,35
0x25a17476,30,EVENT_NEW,49967.39,8,BUY,36
0xd584dc,30,EVENT_NEW,50013.43,10,SELL,37
0x162c32b5,30,EVENT_NEW,50041.21,6,BUY,39
0x2a4714c,30,EVENT_NEW,49976.19,2,BUY,40
0x27b5ce83,30,EVENT_NEW,50025.14,6,BUY,41
0x2785d08f,30,EVENT_NEW,50043.25,2,BUY,42
0x2edf8e8d,30,EVENT_NEW,50005.25,6,SELL,43
0x1ea85530,30,EVENT_NEW,50028.56,1,BUY,44
0x984da0c,30,EVENT_NEW,50009.14,10,SELL,46
0x3702779c,30,EVENT_NEW,50029.41,3,BUY,47
0x2b23c81c,30,EVENT_NEW,50013.81,7,SELL,48
0x12d23af3,30,EVENT_NEW,49968.84,10,BUY,49
0x1c4d8ab5,30,EVENT_NEW,49994.61,10,BUY,50
0x16ef7af7,30,EVENT_NEW,49988.35,6,SELL,51
0x60aafe6,30,EVENT_NEW,49997.99,5,SELL,55
0x2798a920,30,EVENT_NEW,49976.37,10,SELL,56
0x2f504ea8,30,EVENT_NEW,50001.45,3,SELL,57
0x22ecebcb,30,EVENT_NEW,49963.2,3,SELL,59
0x3b9318a0,30,EVENT_NEW,49956.21,9,BUY,60
0xea87a88,30,EVENT_NEW,50006.88,1,SELL,61
0xba723bb,30,EVENT_NEW,49999.04,9,BUY,62
0x4588c6e,30,EVENT_NEW,49990.06,8,SELL_CANCEL,63
0xb7d146f,30,EVENT_NEW,49985.54,1,SELL,64
0x215efd59,30,EVENT_NEW,49984.25,8,BUY,65
0xd7e459b,30,EVENT_NEW,49983.21,9,BUY_CANCEL,69
0x2c5cf146,30,EVENT_NEW,49955.23,6,SELL,70
0x1114a347,30,EVENT_NEW,50024.93,5,BUY,71
0x1106e4a3,30,EVENT_NEW,50000.71,10,BUY,72
0x1de310ac,30,EVENT_NEW,49982.92,8,SELL_CANCEL,74
0x1761af71,30,EVENT_NEW,50018.86,9,BUY_CANCEL,76
0xe25cae2,30,EVENT_NEW,50032.69,4,BUY,77
0x10ce9454,30,EVENT_NEW,49975.26,5,SELL,78
0xffc08e9,30,EVENT_NEW,49979.83,10,BUY,81
0x1683079b,30,EVENT_NEW,49995.96,2,BUY,82
0x255a510f,30,EVENT_NEW,50015.42,1,BUY,84
0x1acf9442,30,EVENT_NEW,50040.14,7,BUY,85
0x14cec961,30,EVENT_NEW,50047.3,3,SELL,86
0x2fad31f0,30,EVENT_NEW,49960.24,5,SELL,87
0x3b1247ce,30,EVENT_NEW,49954.78,5,SELL,89
0x2223b347,30,EVENT_NEW,49961.2,8,BUY_CANCEL,90
0x376b9cd8,30,EVENT_NEW,50030.4,5,SELL,91
0x28120eae,30,EVENT_NEW,49988.96,7,BUY,94
0x39474ae9,30,EVENT_NEW,50019.98,4,BUY,95
0x1cb49aa4,30,EVENT_NEW,50015.43,8,BUY,96
0x1d69f3da,30,EVENT_NEW,49951.33,5,SELL,97
0x99a549,30,EVENT_NEW,50029.63,3,SELL,99
0xb50b6e6,31,EVENT_NEW,49983.26,4,SELL,0
0xb2330c6,31,EVENT_NEW,50012.0,8,BUY,1
0x2c745279,31,EVENT_NEW,49964.89,9,SELL,2
0x16a46bb9,31,EVENT_NEW,49988.27,9,SELL,3
0x39097c2f,31,EVENT_NEW,49993.96,9,BUY_CANCEL,4
0x3a9c7de2,31,EVENT_NEW,49984.68,4,BUY_CANCEL,6
0x14d8b437,31,EVENT_NEW,50043.76,3,BUY,7
0x1bd6cf6a,31,EVENT_NEW,49952.01,7,BUY,8
0x236aff70,31,EVENT_NEW,49998.51,2,BUY_CANCEL,9
0x2cb8e0cc,31,EVENT_NEW,50008.0,3,SELL,10
0x2e1ebcb5,31,EVENT_NEW,49971.31,7,BUY,11
0x617e0e8,31,EVENT_NEW,50002.06,7,BUY,12
0x1b082f19,31,EVENT_NEW,49990.49,6,SELL,14
0x12434aff,31,EVENT_NEW,50042.85,5,SELL,15
0x34eceb46,31,EVENT_NEW,50015.46,3,SELL,17
0x157ea8da,31,EVENT_NEW,50040.03,9,BUY_CANCEL,18
0x5c761f5,31,EVENT_NEW,50032.51,2,SELL_CANCEL,19
0x33c89bb3,31,EVENT_NEW,50008.6,10,BUY,21
0x3441c2ae,31,EVENT_NEW,49953.57,9,BUY,22
0x2c66f473,31,EVENT_NEW,49996.81,5,SELL_CANCEL,26
0x3607c52c,31,EVENT_NEW,49983.0,4,SELL,28
0x14a74eed,31,EVENT_NEW,49982.11,6,BUY,29
0xe5a239b,31,EVENT_NEW,50016.4,8,SELL_CANCEL,30
0xf64a7c6,31,EVENT_NEW,50034.73,7,BUY,31
0x5b3f299,31,EVENT_NEW,49974.56,1,BUY,32
0x2b651b1,31,EVENT_NEW,49958.97,10,BUY,33
0x337888ec,31,EVENT_NEW,50041.08,5,SELL,35
0x668352f,31,EVENT_NEW,49979.17,2,BUY,36
0x35c5a24d,31,EVENT_NEW,50034.66,10,SELL,38
0xe94008,31,EVENT_NEW,49985.03,9,SELL,39
0x1c17e22b,31,EVENT_NEW,49971.66,9,BUY,41
0x2f4feee4,31,EVENT_NEW,49994.8,3,BUY_CANCEL,42
0x45290d8,31,EVENT_NEW,49988.58,9,SELL,43
0x39cb268e,31,EVENT_NEW,50042.86,4,BUY,46
0x3878f637,31,EVENT_NEW,49984.01,7,SELL,47
0x1ebc7162,31,EVENT_NEW,49974.17,4,SELL,49
0x2c75e80c,31,EVENT_NEW,50037.34,5,SELL_CANCEL,50
0xa645f6,31,EVENT_NEW,50041.05,2,BUY,51
0x128241a4,31,EVENT_NEW,50047.53,10,BUY,52
0x305834c,31,EVENT_NEW,49984.19,4,SELL,54
0x2159c01d,31,EVENT_NEW,49957.76,4,BUY,55
0x2eba8352,31,EVENT_NEW,49972.97,6,BUY,56
0x2649550c,31,EVENT_NEW,50033.99,6,BUY,57
0x2307fff,31,EVENT_NEW,49995.09,1,BUY_CANCEL,59
0x36e0070b,31,EVENT_NEW,49955.25,1,SELL_CANCEL,60
0x132a92e9,31,EVENT_NEW,50020.16,9,SELL,63
0x375eb29d,31,EVENT_NEW,50003.89,4,BUY,64
0x36b1f945,31,EVENT_NEW,49969.74,1,BUY,66
0x3814ac17,31,EVENT_NEW,50040.56,3,SELL,68
0x1d0bc863,31,EVENT_NEW,50030.57,9,BUY_CANCEL,69
0x1cb35d9e,31,EVENT_NEW,49981.98,2,SELL,70
0x2814c159,31,EVENT_NEW,50007.79,8,BUY,71
0x14a67bb0,31,EVENT_NEW,49958.84,10,BUY_CANCEL,72
0x34120cdd,31,EVENT_NEW,50006.44,9,BUY,73
0x3af836a6,31,EVENT_NEW,50025.65,8,BUY_CANCEL,74
0x326ae19f,31,EVENT_NEW,49961.67,1,SELL,75
0xb29b5fa,31,EVENT_NEW,50019.18,5,SELL,76
0x1e971d3d,31,EVENT_NEW,49976.91,2,SELL,77
0xf98eaab,31,EVENT_NEW,49978.46,3,SELL,78
0x31febfef,31,EVENT_NEW,49995.62,7,BUY,81
0x2658e971,31,EVENT_NEW,49981.16,9,SELL,83
0x194f5637,31,EVENT_NEW,49975.14,3,SELL,84
0x2c28a017,31,EVENT_NEW,49949.4,2,BUY_CANCEL,85
0x2119ed6,31,EVENT_NEW,49950.39,6,SELL,87
0x23d5a98e,31,EVENT_NEW,50032.75,9,BUY,88
0x306317e0,31,EVENT_NEW,49960.35,3,SELL,89
0x33a24219,31,EVENT_NEW,49987.19,10,SELL,90
0x1cd2cc3e,31,EVENT_NEW,49991.09,10,BUY,91
0x31940270,31,EVENT_NEW,50038.21,10,BUY,92
0x1a6dbd90,31,EVENT_NEW,50013.8,6,SELL_CANCEL,93
0x17ce9664,31,EVENT_NEW,50019.08,1,BUY_CANCEL,95
0x1dc0db6,31,EVENT_NEW,50043.28,10,SELL,97
0x154e8810,31,EVENT_NEW,49977.93,9,BUY,98
0x16285047,31,EVENT_NEW,49996.86,1,SELL,99
0x14b0d274,32,EVENT_NEW,50026.62,8,SELL,0
0x29784012,32,EVENT_NEW,50015.34,3,SELL,1
0x34f0400e,32,EVENT_NEW,49991.63,10,SELL,3
0xbfa777d,32,EVENT_NEW,49986.3,1,SELL_CANCEL,4
0x29bab917,32,EVENT_NEW,50031.8,4,SELL,5
0x1d1d682e,32,EVENT_NEW,50022.44,1,BUY,6
0x21079432,32,EVENT_NEW,50007.94,10,BUY,7
0x397465b0,32,EVENT_NEW,50031.4,1,SELL,8
0xe055b15,32,EVENT_NEW,49986.26,5,BUY,9
0x38f4658c,32,EVENT_NEW,49984.37,9,BUY,10
0x1c248c7d,32,EVENT_NEW,49999.13,8,SELL,11
0x1cd64027,32,EVENT_NEW,50022.76,6,SELL,12
0x2339d7f0,32,EVENT_NEW,50002.7,6,SELL,13
0x390ec212,32,EVENT_NEW,50028.26,5,SELL,14
0x35b3aa15,32,EVENT_NEW,49996.33,6,SELL,16
0x8b9ca94,32,EVENT_NEW,49970.28,3,BUY,17
0x1fb93429,32,EVENT_NEW,50019.77,7,SELL,18
0x1c8f0a3a,32,EVENT_NEW,49974.49,9,SELL,19
0xa2a9f4f,32,EVENT_NEW,49969.8,10,SELL,20
0x115daa7e,32,EVENT_NEW,50015.98,9,BUY,21
0x12dd0d05,32,EVENT_NEW,50024.58,9,BUY,22
0x30dad37b,32,EVENT_NEW,49990.48,3,SELL,24
0xc0e5e51,32,EVENT_NEW,49982.28,2,SELL_CANCEL,25
0x38d7fe01,32,EVENT_NEW,50006.13,4,BUY_CANCEL,26
0x3b01cd69,32,EVENT_NEW,49957.13,5,BUY,27
0x1fa6fd00,32,EVENT_NEW,50046.26,4,BUY,28
0x1d3da9bf,32,EVENT_NEW,50003.84,8,SELL,29
0x258acc24,32,EVENT_NEW,49989.42,8,BUY_CANCEL,30
0x4c5a58a,32,EVENT_NEW,49956.83,8,SELL,31
0x2bae8205,32,EVENT_NEW,49953.83,6,BUY,32
0x30b93c24,32,EVENT_NEW,50014.42,8,BUY_CANCEL,33
0x32f5b526,32,EVENT_NEW,50029.66,10,SELL,34
0x3890558c,32,EVENT_NEW,49984.71,4,SELL,36
0x20b0cc0d,32,EVENT_NEW,50006.49,3,BUY,37
0x30043920,32,EVENT_NEW,50048.35,2,BUY,38
0x1c995b3b,32,EVENT_NEW,50045.44,7,SELL,42
0xb33c5d9,32,EVENT_NEW,49958.08,8,SELL,43
0x1ffcc572,32,EVENT_NEW,50018.52,7,BUY,44
0x1b7a9e9f,32,EVENT_NEW,50024.72,3,SELL,47
0x2967127,32,EVENT_NEW,50031.34,6,BUY,48
0x24115589,32,EVENT_NEW,50015.75,7,SELL,50
0x9ae9df9,32,EVENT_NEW,50005.24,7,SELL,51
0x25812193,32,EVENT_NEW,49951.22,7,BUY,52
0xa20d306,32,EVENT_NEW,50005.85,8,BUY,53
0x5da01a1,32,EVENT_NEW,50031.27,2,SELL_CANCEL,54
0x1d579490,32,EVENT_NEW,50038.38,5,SELL,55
0x1642138f,32,EVENT_NEW,49986.8,1,BUY_CANCEL,56
0x13373dd9,32,EVENT_NEW,50033.52,8,SELL_CANCEL,58
0x165619f1,32,EVENT_NEW,49949.39,8,BUY,59
0x2aa84e3d,32,EVENT_NEW,50022.01,3,BUY,60
0x3749337e,32,EVENT_NEW,50034.89,5,SELL,61
0x1f25e37e,32,EVENT_NEW,49963.56,3,SELL_CANCEL,62
0xde87d41,32,EVENT_NEW,49966.5,6,BUY,64
0x36806373,32,EVENT_NEW,49963.8,1,SELL,65
0x62ac6,32,EVENT_NEW,50012.27,3,SELL,67
0x15e85d3b,32,EVENT_NEW,50015.99,8,BUY,70
0x32dcdd28,32,EVENT_NEW,50019.24,9,BUY,71
0x38d4d6fd,32,EVENT_NEW,49973.84,8,SELL,72
0x2d18f80d,32,EVENT_NEW,50016.01,7,BUY,73
0x1fe1f325,32,EVENT_NEW,50008.2,3,SELL,75
0x222ab124,32,EVENT_NEW,49990.57,4,SELL_CANCEL,76
0x31656ad5,32,EVENT_NEW,49953.5,4,SELL,78
0x124ffa54,32,EVENT_NEW,50035.82,6,BUY,80
0x1fcfea3c,32,EVENT_NEW,50010.12,8,BUY,81
0xd97985c,32,EVENT_NEW,50019.14,4,SELL,82
0x2380ba59,32,EVENT_NEW,50017.26,1,SELL_CANCEL,84
0x1997dffc,32,EVENT_NEW,49956.4,6,SELL_CANCEL,85
0x1564c024,32,EVENT_NEW,49993.65,8,SELL,86
0x20f75e94,32,EVENT_NEW,50025.56,7,SELL,87
0x21aaefb8,32,EVENT_NEW,50016.09,2,SELL,89
0x27fab722,32,EVENT_NEW,50016.4,1,BUY_CANCEL,90
0x270a6caa,32,EVENT_NEW,49985.79,9,SELL,91
0x222ba3e4,32,EVENT_NEW,49983.55,4,BUY,92
0xf4864c6,32,EVENT_NEW,49969.41,5,SELL,93
0x1baed19f,32,EVENT_NEW,49976.16,2,BUY,95
0x46a96cc,32,EVENT_NEW,49999.5,5,BUY_CANCEL,96
0x1d4f32d7,32,EVENT_NEW,49987.22,7,BUY,97
0x36f742ec,32,EVENT_NEW,49998.76,2,BUY,99
0xe36b806,33,EVENT_NEW,49975.96,2,BUY_CANCEL,0
0xbd67f46,33,EVENT_NEW,49958.06,2,SELL,1
0x36fd881c,33,EVENT_NEW,49951.78,10,SELL,2
0x21a4ecc9,33,EVENT_NEW,50043.3,10,SELL,3
0x151694a4,33,EVENT_NEW,49964.85,9,BUY_CANCEL,4
0x1e0fca9b,33,EVENT_NEW,49976.93,3,BUY,6
0x333e7a30,33,EVENT_NEW,50024.59,1,SELL,7
0x60f6a45,33,EVENT_NEW,49984.72,5,SELL,8
0x39f53e8,33,EVENT_NEW,50010.71,1,SELL,9
0x39dc7500,33,EVENT_NEW,49967.3,8,BUY_CANCEL,11
0x2454d2f4,33,EVENT_NEW,50023.51,1,BUY,12
0x385c5798,33,EVENT_NEW,50041.38,10,SELL_CANCEL,13
0x264e408e,33,EVENT_NEW,50032.13,9,SELL_CANCEL,14
0x100391d9,33,EVENT_NEW,49954.16,5,BUY,15
0x1d574e9,33,EVENT_NEW,50008.07,6,BUY,16
0x16ea3ac,33,EVENT_NEW,49967.0,8,SELL,17
0xb0d8612,33,EVENT_NEW,49973.35,6,SELL,18
0x29d0be87,33,EVENT_NEW,49976.16,4,BUY,19
0x189df8df,33,EVENT_NEW,49998.99,1,BUY,20
0x62a7a0e,33,EVENT_NEW,49980.84,10,BUY,21
0x29034479,33,EVENT_NEW,50004.22,2,BUY,22
0x17369c35,33,EVENT_NEW,49999.77,7,SELL,24
0x606c03a,33,EVENT_NEW,49950.24,2,BUY,25
0x7b6bbc2,33,EVENT_NEW,49980.57,1,BUY,26
0x376085f2,33,EVENT_NEW,49980.01,8,SELL,27
0x31bd5c2,33,EVENT_NEW,50013.5,8,BUY,28
0x3590072d,33,EVENT_NEW,50013.34,4,SELL_CANCEL,29
0x1d69b12d,33,EVENT_NEW,49953.3,7,SELL,30
0x2018e1e2,33,EVENT_NEW,49960.54,7,SELL_CANCEL,31
0xb4b0038,33,EVENT_NEW,49963.74,4,SELL,32
0x49ae676,33,EVENT_NEW,49970.89,9,SELL,33
0x21db53eb,33,EVENT_NEW,50008.84,9,SELL,34
0x122918a8,33,EVENT_NEW,50036.08,1,SELL,36
0x1cfcefd0,33,EVENT_NEW,50027.8,5,SELL,37
0x25f50b6c,33,EVENT_NEW,49953.27,6,BUY,38
0xdc01ed0,33,EVENT_NEW,49985.76,3,BUY,41
0x2019617e,33,EVENT_NEW,50002.17,5,BUY_CANCEL,42
0x31959881,33,EVENT_NEW,50047.77,1,SELL,44
0x19c947ff,33,EVENT_NEW,49963.83,6,SELL,45
0x9253c7,33,EVENT_NEW,49970.72,8,BUY_CANCEL,48
0x3741b4c0,33,EVENT_NEW,49964.6,9,SELL_CANCEL,49
0x26c2ebbb,33,EVENT_NEW,50006.88,7,SELL,50
0x2844dcc5,33,EVENT_NEW,49963.35,8,SELL,51
0x18324a3f,33,EVENT_NEW,50003.16,6,SELL,52
0x17ad0a03,33,EVENT_NEW,50043.06,7,BUY,55
0x19847bfd,33,EVENT_NEW,50025.62,8,BUY_CANCEL,59
0x3afb0d61,33,EVENT_NEW,49953.09,9,SELL,60
0x344b56aa,33,EVENT_NEW,50022.04,3,BUY,61
0x1b2cc31d,33,EVENT_NEW,49973.86,2,SELL,62
0x45752d,33,EVENT_NEW,49975.93,10,BUY,64
